,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,KRW-ETH,2018-01-06T00:00:00,2018-01-06T09:00:00,1555000,1629500,1460000,1570000,2018-01-06 23:59:59.307,126231733820.57600,81685.85951232,1554500.0,15500.0,0.0099710518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,KRW-ETH,2018-01-07T00:00:00,2018-01-07T09:00:00,1570000,1790000,1542000,1786500,2018-01-08 00:00:00.844,150285116859.73600,89819.86144847,1570000.0,216500.0,0.13789808920000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,KRW-ETH,2018-01-08T00:00:00,2018-01-08T09:00:00,1786500,2056000,1670500,1902500,2018-01-09 00:00:00.848,539968188091.7500,285143.3339968,1786500.0,116000.0,0.0649314302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,KRW-ETH,2018-01-09T00:00:00,2018-01-09T09:00:00,1900000,2222000,1832000,2142000,2018-01-09 23:59:57.871,399430067462.3140,201889.5638267,1902500.0,239500.0,0.12588699080000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,KRW-ETH,2018-01-10T00:00:00,2018-01-10T09:00:00,2142000,2437000,1615000,1793500,2018-01-11 00:00:00.638,855315308029.5760,407964.25822683,2142000.0,-348500.0,-0.16269841270000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,KRW-ETH,2018-01-11T00:00:00,2018-01-11T09:00:00,1798000,1956000,1250000,1665000,2018-01-12 00:00:00.713,739794048477.2840,428671.60348322,1793500.0,-128500.0,-0.0716476164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,KRW-ETH,2018-01-12T00:00:00,2018-01-12T09:00:00,1665000,1923000,1535000,1900000,2018-01-13 00:00:00.053,467800102585.867,267529.26052239,1665000.0,235000.0,0.1411411411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,KRW-ETH,2018-01-13T00:00:00,2018-01-13T09:00:00,1900000,2125000,1821000,2055000,2018-01-14 00:00:00.394,345786146086.1230,176010.35078677,1900000.0,155000.0,0.0815789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,KRW-ETH,2018-01-14T00:00:00,2018-01-14T09:00:00,2050000,2056000,1770000,1907000,2018-01-15 00:00:00.283,278851040031.99100,147004.63637911,2055000.0,-148000.0,-0.07201946470000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,KRW-ETH,2018-01-15T00:00:00,2018-01-15T09:00:00,1907000,2016000,1764500,1792500,2018-01-15 23:59:58.791,242740077956.1950,130065.70858937,1907000.0,-114500.0,-0.0600419507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,KRW-ETH,2018-01-16T00:00:00,2018-01-16T09:00:00,1791000,1799500,999000,1312000,2018-01-17 00:00:00.892,410956506322.0660,279927.2918947,1792500.0,-480500.0,-0.26806136680000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,KRW-ETH,2018-01-17T00:00:00,2018-01-17T09:00:00,1312000,1456500,1000500,1370000,2018-01-18 00:00:01.918,331204580795.03100,274443.55467532,1312000.0,58000.0,0.044207317100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,KRW-ETH,2018-01-18T00:00:00,2018-01-18T09:00:00,1369500,1499500,1210000,1340000,2018-01-18 23:59:58.911,266882370107.37200,198898.47147337,1370000.0,-30000.0,-0.0218978102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,KRW-ETH,2018-01-19T00:00:00,2018-01-19T09:00:00,1339500,1410000,1307500,1383500,2018-01-20 00:00:00.258,137231790759.07100,101022.63143703,1340000.0,43500.0,0.0324626866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,KRW-ETH,2018-01-20T00:00:00,2018-01-20T09:00:00,1383500,1527000,1369000,1516000,2018-01-21 00:00:01.015,212449023826.0060,144425.8138511,1383500.0,132500.0,0.0957715938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,KRW-ETH,2018-01-21T00:00:00,2018-01-21T09:00:00,1515000,1545000,1228000,1324500,2018-01-22 00:00:00.632,186799767134.55200,137967.73189318,1516000.0,-191500.0,-0.1263192612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,KRW-ETH,2018-01-22T00:00:00,2018-01-22T09:00:00,1324500,1349500,1179000,1285000,2018-01-22 23:59:59.932,102363382258.19900,80317.26387453,1324500.0,-39500.0,-0.029822574600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,KRW-ETH,2018-01-23T00:00:00,2018-01-23T09:00:00,1284000,1295000,1125500,1192500,2018-01-23 23:59:58.844,100618793297.59300,83759.88707788,1285000.0,-92500.0,-0.0719844358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,KRW-ETH,2018-01-24T00:00:00,2018-01-24T09:00:00,1192500,1309500,1148000,1260500,2018-01-25 00:00:01.206,198396633176.55100,161996.26730756,1192500.0,68000.0,0.057023060800000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,KRW-ETH,2018-01-25T00:00:00,2018-01-25T09:00:00,1260500,1310000,1191500,1216500,2018-01-25 23:59:59.850,147404338041.90700,117794.4419152,1260500.0,-44000.0,-0.034906783000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,KRW-ETH,2018-01-26T00:00:00,2018-01-26T09:00:00,1217000,1270000,1100000,1216500,2018-01-27 00:00:01.864,143548276840.4720,120644.39073172,1216500.0,NaN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,KRW-ETH,2018-01-27T00:00:00,2018-01-27T09:00:00,1217000,1267000,1169000,1247500,2018-01-28 00:00:01.050,82588948291.58230,67961.7897193,1217000.0,30500.0,0.025061627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,KRW-ETH,2018-01-28T00:00:00,2018-01-28T09:00:00,1247500,1434000,1240000,1395500,2018-01-28 23:59:59.933,426210475960.67100,312434.10348288,1247500.0,148000.0,0.1186372745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,KRW-ETH,2018-01-29T00:00:00,2018-01-29T09:00:00,1395500,1418000,1302000,1341000,2018-01-30 00:00:01.222,191352444077.70500,140905.43722875,1395500.0,-54500.0,-0.0390541025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,KRW-ETH,2018-01-30T00:00:00,2018-01-30T09:00:00,1341500,1360000,1200000,1233000,2018-01-31 00:00:01.605,181197415366.50400,139853.455051,1341000.0,-108000.0,-0.0805369128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,KRW-ETH,2018-01-31T00:00:00,2018-01-31T09:00:00,1234000,1274000,1111000,1257500,2018-02-01 00:00:00.593,175547590684.47300,145418.69598969,1233000.0,24500.0,0.0198702352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,KRW-ETH,2018-02-01T00:00:00,2018-02-01T09:00:00,1257000,1305500,1113500,1135000,2018-02-02 00:00:01.850,288202964035.0230,233566.57502432,1257500.0,-122500.0,-0.097415507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,KRW-ETH,2018-02-02T00:00:00,2018-02-02T09:00:00,1135000,1140000,759400,977800,2018-02-03 00:00:01.844,524511722412.44300,551966.37829317,1135000.0,-157200.0,-0.1385022026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,KRW-ETH,2018-02-03T00:00:00,2018-02-03T09:00:00,977800,1075000,879000,999600,2018-02-04 00:00:00.707,211573907984.43800,217797.33826434,977800.0,21800.0,0.0222949478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,KRW-ETH,2018-02-04T00:00:00,2018-02-04T09:00:00,999600,1048000,881000,904000,2018-02-05 00:00:01.084,116724894927.59900,119432.25528168,999600.0,-95600.0,-0.0956382553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,KRW-ETH,2018-02-05T00:00:00,2018-02-05T09:00:00,904000,940300,761600,787700,2018-02-06 00:00:00.284,124608100075.14200,146564.18156197,904000.0,-116300.0,-0.12865044250000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,KRW-ETH,2018-02-06T00:00:00,2018-02-06T09:00:00,787700,888500,626100,876700,2018-02-07 00:00:01.077,258000657590.72600,345079.07520496,787700.0,89000.0,0.1129871779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,KRW-ETH,2018-02-07T00:00:00,2018-02-07T09:00:00,877800,920000,794000,835100,2018-02-08 00:00:01.874,173381829777.09300,199403.91732948,876700.0,-41600.0,-0.0474506673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,KRW-ETH,2018-02-08T00:00:00,2018-02-08T09:00:00,836600,954000,832000,938700,2018-02-09 00:00:01.310,164244178726.41400,180824.64963342,835100.0,103600.0,0.1240569992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,KRW-ETH,2018-02-09T00:00:00,2018-02-09T09:00:00,938700,1013000,901800,1004000,2018-02-10 00:00:02.139,127491530574.67900,134556.28420514,938700.0,65300.0,0.069564291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,KRW-ETH,2018-02-10T00:00:00,2018-02-10T09:00:00,1004000,1069000,943500,991100,2018-02-11 00:00:01.713,162483734082.54800,159927.96850551,1004000.0,-12900.0,-0.0128486056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,KRW-ETH,2018-02-11T00:00:00,2018-02-11T09:00:00,990900,999800,901100,932000,2018-02-12 00:00:01.542,73323232410.04880,77539.29823933,991100.0,-59100.0,-0.0596307133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,KRW-ETH,2018-02-12T00:00:00,2018-02-12T09:00:00,932300,993000,932000,987500,2018-02-13 00:00:01.855,56410260185.806800,57842.61247058,932000.0,55500.0,0.0595493562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,KRW-ETH,2018-02-13T00:00:00,2018-02-13T09:00:00,987500,992000,947100,971300,2018-02-13 23:59:52.909,40929768869.97400,42142.63600267,987500.0,-16200.0,-0.0164050633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,KRW-ETH,2018-02-14T00:00:00,2018-02-14T09:00:00,971300,1034000,971100,1018000,2018-02-15 00:00:00.078,64506334454.29140,64590.7004334,971300.0,46700.0,0.048079892900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,KRW-ETH,2018-02-15T00:00:00,2018-02-15T09:00:00,1017500,1077500,1006500,1051000,2018-02-16 00:00:03.018,71262290234.59220,68179.66916386,1018000.0,33000.0,0.0324165029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,KRW-ETH,2018-02-16T00:00:00,2018-02-16T09:00:00,1051000,1093000,1035000,1059500,2018-02-17 00:00:00.039,62118991592.37280,58503.08611308,1051000.0,8500.0,0.0080875357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,KRW-ETH,2018-02-17T00:00:00,2018-02-17T09:00:00,1059500,1091000,1050000,1082500,2018-02-17 23:59:59.090,71293889490.6205,66359.23119995,1059500.0,23000.0,0.021708353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,KRW-ETH,2018-02-18T00:00:00,2018-02-18T09:00:00,1082500,1119500,1020000,1050000,2018-02-19 00:00:01.940,88714010005.88140,82716.45177816,1082500.0,-32500.0,-0.030023094700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,KRW-ETH,2018-02-19T00:00:00,2018-02-19T09:00:00,1050000,1074000,1046500,1067500,2018-02-20 00:00:02.127,40688507321.13870,38239.21431893,1050000.0,17500.0,0.0166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,KRW-ETH,2018-02-20T00:00:00,2018-02-20T09:00:00,1067000,1108500,1056500,1065000,2018-02-21 00:00:00.690,88414262776.94280,81617.92365844,1067500.0,-2500.0,-0.0023419204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,KRW-ETH,2018-02-21T00:00:00,2018-02-21T09:00:00,1064500,1091000,998500,1024000,2018-02-22 00:00:02.484,66421743462.907400,63236.10296184,1065000.0,-41000.0,-0.0384976526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,KRW-ETH,2018-02-22T00:00:00,2018-02-22T09:00:00,1024000,1037000,945100,960000,2018-02-23 00:00:00.132,49152121076.71910,49901.62839949,1024000.0,-64000.0,-0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,KRW-ETH,2018-02-23T00:00:00,2018-02-23T09:00:00,960000,1029500,930500,1017000,2018-02-24 00:00:00.413,55613871617.042300,56032.22037688,960000.0,57000.0,0.059375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,KRW-ETH,2018-02-24T00:00:00,2018-02-24T09:00:00,1016500,1031000,966000,993000,2018-02-24 23:59:55.201,33231732596.811600,33276.90088927,1017000.0,-24000.0,-0.0235988201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,KRW-ETH,2018-02-25T00:00:00,2018-02-25T09:00:00,993000,1002000,951400,981000,2018-02-26 00:00:02.004,20306092177.291600,20662.40248691,993000.0,-12000.0,-0.012084592100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,KRW-ETH,2018-02-26T00:00:00,2018-02-26T09:00:00,981000,1002000,966000,988300,2018-02-26 23:59:57.549,35473889092.72150,35934.93879226,981000.0,7300.0,0.0074413863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,KRW-ETH,2018-02-27T00:00:00,2018-02-27T09:00:00,988300,999400,975500,983100,2018-02-28 00:00:02.505,26627636086.69970,26948.04385088,988300.0,-5200.0,-0.0052615603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,KRW-ETH,2018-02-28T00:00:00,2018-02-28T09:00:00,983100,992900,971500,977800,2018-03-01 00:00:03.095,22147721335.809600,22525.72474972,983100.0,-5300.0,-0.0053911098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,KRW-ETH,2018-03-01T00:00:00,2018-03-01T09:00:00,977800,984900,960000,973900,2018-03-02 00:00:01.429,17072959383.700800,17595.85285787,977800.0,-3900.0,-0.0039885457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,KRW-ETH,2018-03-02T00:00:00,2018-03-02T09:00:00,973900,979800,959700,965000,2018-03-02 23:59:54.515,16940998600.620200,17451.83131799,973900.0,-8900.0,-0.0091385152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,KRW-ETH,2018-03-03T00:00:00,2018-03-03T09:00:00,965000,968500,951100,956300,2018-03-03 23:59:59.180,14678521736.546200,15285.99563713,965000.0,-8700.0,-0.009015544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,KRW-ETH,2018-03-04T00:00:00,2018-03-04T09:00:00,956500,958000,927300,947900,2018-03-04 23:59:53.955,14530033419.128300,15385.44548678,956300.0,-8400.0,-0.0087838544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,KRW-ETH,2018-03-05T00:00:00,2018-03-05T09:00:00,947600,954500,940700,942900,2018-03-06 00:00:03.311,16660641439.179300,17603.5170169,947900.0,-5000.0,-0.0052748180000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,KRW-ETH,2018-03-06T00:00:00,2018-03-06T09:00:00,942800,943900,905000,910000,2018-03-06 23:59:58.694,16482786292.98430,17707.34221704,942900.0,-32900.0,-0.0348923534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,KRW-ETH,2018-03-07T00:00:00,2018-03-07T09:00:00,910000,925000,815600,841800,2018-03-08 00:00:02.044,27748909211.265000,31843.87855967,910000.0,-68200.0,-0.0749450549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,KRW-ETH,2018-03-08T00:00:00,2018-03-08T09:00:00,841800,865000,783000,788000,2018-03-08 23:59:59.766,21104016859.696600,25474.98767406,841800.0,-53800.0,-0.0639106676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,KRW-ETH,2018-03-09T00:00:00,2018-03-09T09:00:00,788000,818100,710000,815200,2018-03-10 00:00:01.758,28490323170.504400,37350.46124878,788000.0,27200.0,0.0345177665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,KRW-ETH,2018-03-10T00:00:00,2018-03-10T09:00:00,815200,838900,761200,766300,2018-03-10 23:59:54.459,15423122386.177600,19076.12794849,815200.0,-48900.0,-0.059985279700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,KRW-ETH,2018-03-11T00:00:00,2018-03-11T09:00:00,766300,802400,750000,793000,2018-03-12 00:00:00.670,15784588803.295700,20242.6948664,766300.0,26700.0,0.034842750900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,KRW-ETH,2018-03-12T00:00:00,2018-03-12T09:00:00,793000,814400,760100,779300,2018-03-12 23:59:59.613,14206931268.586100,17905.06015402,793000.0,-13700.0,-0.017276166500000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,KRW-ETH,2018-03-13T00:00:00,2018-03-13T09:00:00,779500,784500,755000,763400,2018-03-14 00:00:03.475,11080180127.870200,14375.92128087,779300.0,-15900.0,-0.0204029257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,KRW-ETH,2018-03-14T00:00:00,2018-03-14T09:00:00,769300,777000,659300,679700,2018-03-14 23:59:57.964,19568311098.528100,26864.28337681,763400.0,-83700.0,-0.10964107940000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,KRW-ETH,2018-03-15T00:00:00,2018-03-15T09:00:00,679900,693000,625000,672700,2018-03-15 23:59:58.715,24235842213.585400,36636.21001786,679700.0,-7000.0,-0.0102986612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,KRW-ETH,2018-03-16T00:00:00,2018-03-16T09:00:00,672700,677000,645000,657900,2018-03-16 23:59:26.831,11259956333.215900,16937.99183401,672700.0,-14800.0,-0.0220008919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,KRW-ETH,2018-03-17T00:00:00,2018-03-17T09:00:00,658000,670000,603000,605500,2018-03-18 00:00:01.960,9158533978.311940,14266.66543954,657900.0,-52400.0,-0.0796473628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,KRW-ETH,2018-03-18T00:00:00,2018-03-18T09:00:00,604100,617700,500000,591900,2018-03-19 00:00:03.323,35440106591.50050,63583.93780831,605500.0,-13600.0,-0.0224607762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,KRW-ETH,2018-03-19T00:00:00,2018-03-19T09:00:00,591900,634000,571000,631100,2018-03-20 00:00:03.001,62018431598.90430,102811.61991839,591900.0,39200.0,0.0662274033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,KRW-ETH,2018-03-20T00:00:00,2018-03-20T09:00:00,631000,631200,570500,613000,2018-03-20 23:59:43.986,44491487370.8002,73499.94675444,631100.0,-18100.0,-0.0286800824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,KRW-ETH,2018-03-21T00:00:00,2018-03-21T09:00:00,613100,657900,606600,624600,2018-03-21 23:59:45.966,45149315629.16670,70985.09238989,613000.0,11600.0,0.018923327900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,KRW-ETH,2018-03-22T00:00:00,2018-03-22T09:00:00,624700,635900,581500,605000,2018-03-22 23:59:52.037,20375874659.395400,33421.48652083,624600.0,-19600.0,-0.0313800833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,KRW-ETH,2018-03-23T00:00:00,2018-03-23T09:00:00,605000,605000,567500,601000,2018-03-24 00:00:01.392,22862823126.874700,39238.52339825,605000.0,-4000.0,-0.0066115702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,KRW-ETH,2018-03-24T00:00:00,2018-03-24T09:00:00,601000,607700,583300,584300,2018-03-24 23:59:55.560,16942032459.847500,28418.44062294,601000,-16700,-0.0277870216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,KRW-ETH,2018-03-25T00:00:00,2018-03-25T09:00:00,584300,596700,575100,585400,2018-03-26 00:00:03.050,9887826535.830370,16982.45577249,584300,1100,0.0018825946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,KRW-ETH,2018-03-26T00:00:00,2018-03-26T09:00:00,585400,591800,524100,542000,2018-03-26 23:59:46.471,16064764477.75500,28959.25568519,585400,-43400,-0.07413734200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,KRW-ETH,2018-03-27T00:00:00,2018-03-27T09:00:00,541200,547500,498000,499450,2018-03-27 23:59:56.591,21648319359.401,42379.34100594,542000,-42550,-0.07850553510000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,KRW-ETH,2018-03-28T00:00:00,2018-03-28T09:00:00,498600,512500,488600,491100,2018-03-28 23:59:49.295,19407239911.92850,39000.93984313,499450,-8350,-0.016718390200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,KRW-ETH,2018-03-29T00:00:00,2018-03-29T09:00:00,493000,493000,426150,426450,2018-03-30 00:00:03.454,27552446174.73370,60334.44384286,491100,-64650,-0.1316432498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,KRW-ETH,2018-03-30T00:00:00,2018-03-30T09:00:00,426450,455100,407000,436450,2018-03-30 23:59:56.449,32470853558.80480,75517.08557975,426450,10000,0.0234494079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,KRW-ETH,2018-03-31T00:00:00,2018-03-31T09:00:00,436450,464400,431750,437550,2018-04-01 00:00:03.438,21674710059.175200,48682.88663005,436450,1100,0.0025203345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,KRW-ETH,2018-04-01T00:00:00,2018-04-01T09:00:00,437550,441600,394450,414250,2018-04-01 23:59:58.749,16997610062.59030,40907.39697673,437550,-23300,-0.053251057000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,KRW-ETH,2018-04-02T00:00:00,2018-04-02T09:00:00,414250,436000,408050,420850,2018-04-02 23:59:58.525,14440091853.57270,34158.17072212,414250,6600,0.015932408000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,KRW-ETH,2018-04-03T00:00:00,2018-04-03T09:00:00,420850,457000,415500,452100,2018-04-03 23:59:57.887,19104580971.67940,43948.66299395,420850,31250,0.07425448500000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,KRW-ETH,2018-04-04T00:00:00,2018-04-04T09:00:00,452150,454900,409000,416500,2018-04-04 23:59:56.897,14537237598.2329,33778.1318977,452100,-35600,-0.0787436408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,KRW-ETH,2018-04-05T00:00:00,2018-04-05T09:00:00,416500,429400,400500,416850,2018-04-06 00:00:02.968,18806406017.66280,45154.18240331,416500,350,0.0008403361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,KRW-ETH,2018-04-06T00:00:00,2018-04-06T09:00:00,416850,421000,400000,406000,2018-04-07 00:00:02.690,9080844384.603680,22228.00957914,416850,-10850,-0.0260285474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,KRW-ETH,2018-04-07T00:00:00,2018-04-07T09:00:00,406000,427000,404700,419550,2018-04-07 23:59:58.892,7493494311.700330,17958.56742555,406000,13550,0.0333743842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,KRW-ETH,2018-04-08T00:00:00,2018-04-08T09:00:00,419550,435450,418000,433800,2018-04-08 23:59:19.771,7300227765.405670,17065.32556155,419550,14250,0.0339649625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,KRW-ETH,2018-04-09T00:00:00,2018-04-09T09:00:00,433800,466100,425000,438950,2018-04-10 00:00:00.332,21804270408.080200,49089.83695949,433800,5150,0.0118718303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,KRW-ETH,2018-04-10T00:00:00,2018-04-10T09:00:00,438950,452150,428400,449000,2018-04-11 00:00:02.059,9991353251.664590,22851.88559564,438950,10050,0.022895546200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,KRW-ETH,2018-04-11T00:00:00,2018-04-11T09:00:00,449000,462000,444100,459100,2018-04-11 23:59:57.094,15519039559.063500,34394.52634548,449000,10100,0.0224944321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,KRW-ETH,2018-04-12T00:00:00,2018-04-12T09:00:00,459150,517400,440000,507600,2018-04-13 00:00:04.036,39620952301.040800,83248.26198279,459100,48500,0.1056414724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
